transaction_id,event_ts,customer_id,merchant_id,channel,transaction_amount_usd,txn_country,txn_hour,device_risk_score,new_device_flag,velocity_1h,velocity_24h,geo_distance_km,merchant_risk_score,is_night_flag,alert_generated,fraud_label,triage_score,priority_tier,investigation_sla_hours,manual_review_outcome
T101095,2025-04-28 08:08:00,C101095,M101095,P2P,28.01,AE,22,0.531,1,1,4,1116.6,0.449,0,1,0,40.9,Medium,12,False Positive
T101096,2025-03-28 21:15:00,C101096,M101096,P2P,35.85,SG,4,0.207,0,2,6,5700.3,0.397,1,1,0,36.9,Review Later,48,False Positive
T101097,2025-01-28 15:07:00,C101097,M101097,Wire,116.23,GB,5,0.535,0,1,2,1035.3,0.721,1,1,0,62.9,Medium,12,False Positive
T101098,2025-02-24 09:43:00,C101098,M101098,Card Not Present,310.34,US,3,0.506,0,0,1,2039.8,0.282,1,1,0,59.5,Medium,12,Cleared
T101099,2025-01-12 09:39:00,C101099,M101099,Card Present,72.29,IN,15,0.245,1,0,3,8851.9,0.121,0,1,1,38.7,Review Later,48,Confirmed Fraud
T101100,2025-01-01 03:24:00,C101100,M101100,P2P,78.2,GB,7,0.248,0,4,5,57.6,0.176,0,1,0,41.1,Medium,12,False Positive
T101101,2025-02-01 20:34:00,C101101,M101101,Card Present,141.62,AE,8,0.652,0,4,6,3337.0,0.363,0,1,1,57.1,Medium,12,Confirmed Fraud
T101102,2025-03-22 16:29:00,C101102,M101102,P2P,264.83,UK,4,0.14,0,2,3,2.3,0.374,1,1,0,38.9,Review Later,48,False Positive
T101103,2025-02-25 10:41:00,C101103,M101103,P2P,566.61,SG,0,0.046,0,0,1,1093.2,0.39,1,1,0,59.2,Medium,12,Cleared
T101104,2025-03-24 17:41:00,C101104,M101104,Card Not Present,16.18,DE,18,0.248,1,1,3,1758.6,0.131,0,1,0,25.0,Review Later,48,False Positive
T101105,2025-04-13 08:31:00,C101105,M101105,P2P,54.09,GB,1,0.22,0,2,3,1535.3,0.228,1,1,0,37.9,Review Later,48,False Positive
T101106,2025-02-16 07:52:00,C101106,M101106,Online Banking,18.82,BR,5,0.367,0,3,4,11355.8,0.159,1,1,0,28.2,Review Later,48,False Positive
T101107,2025-02-02 05:56:00,C101107,M101107,P2P,728.31,CA,4,0.13,0,2,6,10.2,0.604,1,1,0,51.4,Medium,12,False Positive
T101108,2025-03-02 02:02:00,C101108,M101108,P2P,9.35,NG,1,0.086,0,0,1,4602.4,0.286,1,1,0,24.6,Review Later,48,False Positive
T101109,2025-04-29 04:54:00,C101109,M101109,Card Not Present,28.22,IN,1,0.563,0,2,3,10896.9,0.425,1,1,0,40.8,Medium,12,False Positive
T101110,2025-03-01 15:58:00,C101110,M101110,Card Present,17.52,US,22,0.404,0,4,9,33.7,0.117,0,1,0,22.3,Review Later,48,Cleared
T101111,2025-03-13 16:17:00,C101111,M101111,Card Not Present,427.61,IN,0,0.298,0,0,3,3113.1,0.138,1,1,1,55.3,Medium,12,Escalated
T101112,2025-04-10 12:36:00,C101112,M101112,Card Present,18.07,NG,16,0.104,0,1,3,1093.6,0.012,0,1,0,20.3,Review Later,48,False Positive
T101113,2025-01-26 05:43:00,C101113,M101113,P2P,80.29,NG,10,0.68,0,1,4,8433.9,0.263,0,1,0,50.0,Medium,12,False Positive
T101114,2025-03-01 23:31:00,C101114,M101114,P2P,82.31,US,23,0.313,0,0,1,6808.4,0.155,1,1,0,42.1,Medium,12,False Positive
T101115,2025-04-05 09:28:00,C101115,M101115,Wire,34.92,DE,19,0.2,0,0,4,2515.3,0.024,0,1,0,27.2,Review Later,48,Cleared
T101116,2025-01-09 09:39:00,C101116,M101116,Card Present,243.87,US,12,0.284,0,4,9,11.6,0.251,0,1,1,46.8,Medium,12,Confirmed Fraud
T101117,2025-01-02 04:14:00,C101117,M101117,Card Not Present,83.23,SG,3,0.252,0,1,2,396.7,0.198,1,1,0,42.4,Medium,12,False Positive
T101118,2025-04-07 06:27:00,C101118,M101118,Card Not Present,63.87,SG,6,0.407,0,0,4,1804.5,0.218,0,1,0,42.1,Medium,12,False Positive
T101119,2025-04-12 09:27:00,C101119,M101119,P2P,37.36,UK,1,0.67,0,0,5,1.1,0.376,1,1,0,28.8,Review Later,48,Cleared
T101120,2025-02-14 12:50:00,C101120,M101120,Card Not Present,250.27,SG,15,0.345,1,1,3,2873.1,0.24,0,1,0,52.7,Medium,12,Cleared
T101121,2025-02-09 10:14:00,C101121,M101121,P2P,89.35,US,13,0.202,0,4,9,3.5,0.163,0,1,0,36.6,Review Later,48,False Positive
T101122,2025-02-02 16:57:00,C101122,M101122,P2P,198.33,NG,1,0.077,0,1,4,2932.1,0.554,1,1,0,55.2,Medium,12,False Positive
T101123,2025-01-23 16:00:00,C101123,M101123,P2P,7.31,NG,21,0.122,1,3,4,5293.5,0.101,0,1,0,20.0,Review Later,48,False Positive
T101124,2025-03-16 14:00:00,C101124,M101124,Online Banking,48.25,SG,4,0.252,0,2,5,1012.0,0.08,1,1,0,33.3,Review Later,48,Cleared
T101125,2025-03-06 20:52:00,C101125,M101125,Card Present,287.17,US,22,0.474,0,2,11,13.8,0.121,0,1,1,48.9,Medium,12,Confirmed Fraud
T101126,2025-02-24 20:08:00,C101126,M101126,Card Present,15.33,GB,23,0.428,1,2,6,3113.4,0.251,1,1,0,30.4,Review Later,48,False Positive
T101127,2025-01-14 21:29:00,C101127,M101127,P2P,310.01,BR,2,0.068,1,1,4,1132.9,0.583,1,1,1,60.4,Medium,12,Escalated
T101128,2025-04-18 00:11:00,C101128,M101128,P2P,24.02,GB,23,0.53,0,1,2,1034.0,0.365,1,1,0,37.6,Review Later,48,False Positive
T101129,2025-03-04 08:10:00,C101129,M101129,P2P,134.57,BR,22,0.298,0,5,9,475.0,0.135,0,1,0,55.8,Medium,12,False Positive
T101130,2025-01-28 00:53:00,C101130,M101130,Card Present,58.69,GB,16,0.616,0,2,9,4181.4,0.101,0,1,1,51.6,Medium,12,Blocked
T101131,2025-02-24 03:36:00,C101131,M101131,Wire,453.11,AE,4,0.301,1,0,2,14.7,0.221,1,1,0,42.8,Medium,12,Cleared
T101132,2025-04-28 17:59:00,C101132,M101132,Wire,73.25,NG,12,0.08,0,2,2,383.8,0.024,0,1,0,33.9,Review Later,48,False Positive
T101133,2025-01-29 03:24:00,C101133,M101133,P2P,118.06,SG,3,0.076,1,1,3,882.1,0.378,1,1,0,47.6,Medium,12,False Positive
T101134,2025-04-16 07:03:00,C101134,M101134,Online Banking,439.64,US,3,0.288,0,0,1,509.0,0.137,1,1,0,55.3,Medium,12,Cleared
T101135,2025-03-04 20:32:00,C101135,M101135,Card Not Present,313.73,NG,11,0.108,1,3,5,1530.8,0.024,0,1,0,47.2,Medium,12,False Positive
T101136,2025-03-08 13:03:00,C101136,M101136,Card Present,162.27,SG,2,0.556,0,1,4,2690.2,0.229,1,1,0,53.2,Medium,12,False Positive
T101137,2025-01-17 04:48:00,C101137,M101137,P2P,1147.16,CA,17,0.523,0,1,11,9.1,0.158,0,1,0,56.7,Medium,12,False Positive
T101138,2025-04-18 04:48:00,C101138,M101138,Online Banking,66.29,SG,14,0.756,0,5,7,2.1,0.299,0,1,0,34.8,Review Later,48,False Positive
T101139,2025-02-05 19:28:00,C101139,M101139,Online Banking,19.44,BR,0,0.669,0,1,4,2148.1,0.135,1,1,0,32.4,Review Later,48,False Positive
T101140,2025-03-06 12:58:00,C101140,M101140,Wire,14.13,GB,8,0.296,1,3,8,2072.8,0.1,0,1,0,24.2,Review Later,48,False Positive
T101141,2025-03-04 12:19:00,C101141,M101141,Online Banking,16.88,BR,1,0.293,1,0,2,1576.6,0.519,1,1,0,35.5,Review Later,48,False Positive
T101142,2025-02-14 04:03:00,C101142,M101142,Online Banking,53.38,GB,11,0.286,0,1,2,1235.4,0.155,0,1,0,36.8,Review Later,48,False Positive
T101143,2025-04-30 06:00:00,C101143,M101143,Card Present,521.24,SG,23,0.3,1,1,3,0.9,0.206,1,1,1,43.1,Medium,12,Confirmed Fraud
T101144,2025-03-25 11:34:00,C101144,M101144,Wire,43.26,AE,20,0.286,0,1,5,2338.2,0.269,0,1,0,37.0,Review Later,48,Cleared
T101145,2025-01-27 04:10:00,C101145,M101145,Online Banking,84.66,IN,1,0.298,1,1,3,2882.0,0.091,1,1,1,40.6,Medium,12,Confirmed Fraud
T101146,2025-03-02 13:34:00,C101146,M101146,Card Not Present,470.16,SG,14,0.653,0,2,5,976.0,0.091,0,1,1,60.0,Medium,12,Blocked
T101147,2025-03-27 11:28:00,C101147,M101147,Wire,8.16,US,7,0.097,0,0,4,4871.8,0.183,0,1,1,21.7,Review Later,48,Confirmed Fraud
T101148,2025-01-01 02:31:00,C101148,M101148,Card Present,20.2,BR,11,0.046,0,0,7,3071.8,0.088,0,1,0,22.2,Review Later,48,Cleared
T101149,2025-02-02 09:08:00,C101149,M101149,P2P,102.44,BR,13,0.225,1,0,4,2598.7,0.091,0,1,0,41.2,Medium,12,Cleared
T101150,2025-01-09 21:49:00,C101150,M101150,P2P,8.52,US,3,0.435,1,0,1,3.5,0.193,1,1,1,12.2,Review Later,48,Blocked
T101151,2025-04-09 12:54:00,C101151,M101151,P2P,132.27,NG,4,0.358,0,2,3,5969.0,0.067,1,1,0,44.8,Medium,12,False Positive
T101152,2025-03-01 04:34:00,C101152,M101152,Card Present,200.11,DE,22,0.254,0,5,7,1022.7,0.475,0,1,0,56.0,Medium,12,Cleared
T101153,2025-02-28 11:55:00,C101153,M101153,Card Present,122.05,DE,22,0.587,1,0,3,471.6,0.291,0,1,0,53.4,Medium,12,False Positive
T101154,2025-02-09 07:06:00,C101154,M101154,Card Not Present,214.79,SG,1,0.14,0,1,8,10421.1,0.077,1,1,0,44.6,Medium,12,Cleared
T101155,2025-04-09 01:32:00,C101155,M101155,Online Banking,47.23,SG,7,0.784,1,0,4,7972.7,0.109,0,1,0,41.7,Medium,12,False Positive
T101156,2025-04-18 19:23:00,C101156,M101156,Online Banking,159.46,SG,3,0.496,1,3,4,3005.4,0.162,1,1,1,50.5,Medium,12,Confirmed Fraud
T101157,2025-01-18 02:01:00,C101157,M101157,Card Present,306.0,US,13,0.368,1,1,2,1474.8,0.052,0,1,0,51.4,Medium,12,False Positive
T101158,2025-03-03 18:36:00,C101158,M101158,Card Not Present,254.82,SG,2,0.141,0,1,1,7019.1,0.271,1,1,0,50.7,Medium,12,False Positive
T101159,2025-02-09 17:50:00,C101159,M101159,Card Present,11.9,US,12,0.431,0,0,2,3683.7,0.449,0,1,0,34.3,Review Later,48,False Positive
T101160,2025-02-10 01:14:00,C101160,M101160,Card Present,144.63,SG,0,0.317,0,2,5,5672.9,0.079,1,1,1,45.2,Medium,12,Escalated
T101161,2025-03-06 19:12:00,C101161,M101161,P2P,36.53,AE,6,0.082,0,1,4,13.2,0.117,0,1,0,13.2,Review Later,48,False Positive
T101162,2025-01-09 04:33:00,C101162,M101162,P2P,81.26,SG,5,0.219,0,0,3,6885.7,0.521,1,1,0,49.7,Medium,12,False Positive
T101163,2025-03-06 16:54:00,C101163,M101163,Card Present,64.55,GB,15,0.351,1,1,7,6015.1,0.134,0,1,0,39.3,Review Later,48,False Positive
T101164,2025-03-12 21:10:00,C101164,M101164,Online Banking,15.4,IN,1,0.349,1,1,2,34.5,0.063,1,1,1,9.6,Review Later,48,Confirmed Fraud
T101165,2025-03-08 13:27:00,C101165,M101165,Card Present,33.92,US,4,0.39,0,0,2,7.9,0.213,1,1,1,19.5,Review Later,48,Blocked
T101166,2025-04-21 11:42:00,C101166,M101166,P2P,4.81,BR,19,0.343,1,2,4,3997.1,0.264,0,1,0,27.0,Review Later,48,False Positive
T101167,2025-02-26 00:13:00,C101167,M101167,Card Not Present,96.9,SG,3,0.711,1,2,4,18.2,0.08,1,1,0,32.9,Review Later,48,Cleared
T101168,2025-02-08 12:44:00,C101168,M101168,P2P,17.94,DE,13,0.184,1,2,4,1695.2,0.091,0,1,0,23.5,Review Later,48,Cleared
T101169,2025-01-09 06:29:00,C101169,M101169,Wire,39.81,NG,23,0.431,1,1,4,2535.5,0.058,1,1,1,33.0,Review Later,48,Confirmed Fraud
T101170,2025-02-04 19:18:00,C101170,M101170,Wire,5.22,AE,18,0.085,1,2,3,2492.2,0.475,0,1,0,28.4,Review Later,48,False Positive
T101171,2025-03-22 09:02:00,C101171,M101171,P2P,270.04,DE,1,0.318,0,0,1,2073.3,0.19,1,1,0,52.4,Medium,12,Cleared
T101172,2025-04-20 21:57:00,C101172,M101172,Card Not Present,21.52,IN,4,0.668,1,0,5,13.7,0.147,1,1,0,18.5,Review Later,48,Cleared
T101173,2025-03-03 03:11:00,C101173,M101173,Online Banking,52.24,IN,4,0.332,1,5,7,4625.2,0.191,1,1,1,38.1,Review Later,48,Escalated
T101174,2025-03-05 11:48:00,C101174,M101174,Card Present,13.93,NG,19,0.161,1,3,6,3462.1,0.162,0,1,1,23.7,Review Later,48,Escalated
T101175,2025-02-19 18:41:00,C101175,M101175,P2P,71.11,CA,4,0.361,1,1,2,63.2,0.053,1,1,0,23.6,Review Later,48,Cleared
T101176,2025-04-16 09:28:00,C101176,M101176,Wire,46.14,BR,15,0.335,1,2,3,1458.5,0.377,0,1,0,41.3,Medium,12,False Positive
T101177,2025-04-22 23:49:00,C101177,M101177,Card Present,286.01,US,15,0.05,0,0,3,1640.0,0.637,0,1,0,60.4,Medium,12,Cleared
T101178,2025-04-03 22:21:00,C101178,M101178,P2P,71.65,US,23,0.1,0,1,1,3663.2,0.053,1,1,1,34.7,Review Later,48,Confirmed Fraud
T101179,2025-04-27 14:26:00,C101179,M101179,Card Present,197.92,BR,0,0.488,1,1,6,1274.7,0.079,1,1,0,49.5,Medium,12,Cleared
T101180,2025-01-19 01:43:00,C101180,M101180,P2P,173.32,SG,2,0.393,0,0,2,3775.0,0.513,1,1,0,58.2,Medium,12,False Positive
T101181,2025-01-08 22:54:00,C101181,M101181,Wire,439.95,US,8,0.133,0,4,5,32.2,0.075,0,1,0,36.5,Review Later,48,False Positive
T101182,2025-01-30 20:41:00,C101182,M101182,Online Banking,173.62,SG,4,0.165,1,0,2,3058.9,0.442,1,1,0,53.1,Medium,12,False Positive
T101183,2025-03-14 19:56:00,C101183,M101183,Wire,113.83,DE,10,0.063,1,1,4,1192.7,0.213,0,1,0,42.9,Medium,12,False Positive
T101184,2025-04-18 16:27:00,C101184,M101184,P2P,79.84,SG,15,0.163,0,1,5,2470.7,0.554,0,1,0,49.4,Medium,12,Cleared
T101185,2025-04-25 01:43:00,C101185,M101185,Online Banking,156.48,BR,2,0.251,1,1,2,1453.0,0.427,1,1,0,53.4,Medium,12,Cleared
T101186,2025-04-09 05:51:00,C101186,M101186,Online Banking,136.63,US,12,0.676,1,2,6,48.4,0.281,0,1,0,40.2,Medium,12,Cleared
T101187,2025-02-19 10:46:00,C101187,M101187,Wire,66.35,BR,15,0.056,1,0,2,1916.4,0.291,0,1,0,39.1,Review Later,48,False Positive
T101188,2025-04-17 02:14:00,C101188,M101188,Card Present,556.05,SG,22,0.139,1,5,7,1845.9,0.302,0,1,0,58.3,Medium,12,False Positive
T101189,2025-03-23 15:30:00,C101189,M101189,P2P,557.89,AE,20,0.302,1,2,2,24.1,0.101,0,1,1,40.7,Medium,12,Confirmed Fraud
T101190,2025-04-27 06:33:00,C101190,M101190,P2P,99.52,SG,4,0.332,0,1,1,4365.4,0.66,1,1,0,56.9,Medium,12,False Positive
T101191,2025-03-18 16:25:00,C101191,M101191,Online Banking,42.1,AE,2,0.208,1,1,5,1134.6,0.618,1,1,1,44.2,Medium,12,Confirmed Fraud
T101192,2025-01-27 07:42:00,C101192,M101192,P2P,38.15,NG,2,0.245,0,0,4,185.2,0.299,1,1,0,35.7,Review Later,48,Cleared
T101193,2025-04-21 08:20:00,C101193,M101193,P2P,40.92,NG,13,0.642,0,0,2,3085.7,0.299,0,1,0,42.4,Medium,12,False Positive
T101194,2025-02-12 17:57:00,C101194,M101194,Online Banking,627.68,BR,5,0.483,0,0,2,115.9,0.612,1,1,1,71.6,High,2,Escalated
T101195,2025-04-15 20:33:00,C101195,M101195,Card Present,145.92,GB,1,0.525,0,1,6,1066.7,0.074,1,1,0,48.2,Medium,12,False Positive
T101196,2025-04-24 16:32:00,C101196,M101196,Card Not Present,245.69,AE,5,0.428,0,1,6,1176.4,0.261,1,1,0,54.3,Medium,12,Cleared
T101197,2025-04-07 07:02:00,C101197,M101197,Card Present,61.32,DE,8,0.261,0,4,4,2860.7,0.469,0,1,0,45.8,Medium,12,False Positive
T101198,2025-01-09 16:20:00,C101198,M101198,P2P,49.58,NG,14,0.311,1,0,2,2795.5,0.519,0,1,0,45.4,Medium,12,Cleared
T101199,2025-04-02 14:12:00,C101199,M101199,P2P,42.87,US,6,0.44,0,0,3,811.2,0.266,0,1,0,39.1,Review Later,48,False Positive
T101200,2025-01-02 18:19:00,C101200,M101200,P2P,53.17,DE,1,0.529,0,1,3,2137.0,0.074,1,1,0,38.4,Review Later,48,Cleared
T101201,2025-01-06 01:32:00,C101201,M101201,Card Not Present,545.65,US,14,0.401,1,3,6,6.8,0.561,0,1,0,53.6,Medium,12,False Positive
T101202,2025-04-15 09:12:00,C101202,M101202,P2P,64.35,BR,18,0.466,1,1,3,1499.1,0.299,0,1,1,45.1,Medium,12,Escalated
T101203,2025-03-03 01:41:00,C101203,M101203,Online Banking,9.41,AE,22,0.117,1,4,7,1930.3,0.271,0,1,0,24.7,Review Later,48,False Positive
T101204,2025-01-20 14:23:00,C101204,M101204,Card Present,57.23,SG,9,0.516,1,4,5,2281.1,0.083,0,1,0,39.4,Review Later,48,False Positive
T101205,2025-03-01 23:12:00,C101205,M101205,Wire,46.2,DE,5,0.075,1,1,2,255.9,0.136,1,1,0,31.5,Review Later,48,Cleared
T101206,2025-01-09 07:49:00,C101206,M101206,P2P,332.56,NG,2,0.218,0,1,2,1826.0,0.398,1,1,0,58.6,Medium,12,False Positive
T101207,2025-04-23 18:02:00,C101207,M101207,Card Not Present,298.96,AE,8,0.205,0,1,3,798.9,0.377,0,1,0,56.8,Medium,12,Cleared
T101208,2025-04-12 11:52:00,C101208,M101208,Card Present,420.62,NG,17,0.139,1,3,5,89.3,0.229,0,1,0,55.0,Medium,12,False Positive
T101209,2025-04-15 05:04:00,C101209,M101209,Card Not Present,31.48,SG,14,0.242,0,1,4,1809.1,0.216,0,1,0,31.6,Review Later,48,Cleared
T101210,2025-04-27 23:30:00,C101210,M101210,Card Present,334.4,CA,16,0.527,0,4,6,2.2,0.365,0,1,0,47.5,Medium,12,False Positive
T101211,2025-03-28 06:42:00,C101211,M101211,P2P,57.52,AE,18,0.341,1,2,8,1882.2,0.449,0,1,0,45.9,Medium,12,False Positive
T101212,2025-02-19 15:45:00,C101212,M101212,Online Banking,47.09,DE,3,0.059,0,1,1,1860.6,0.176,1,1,0,32.5,Review Later,48,False Positive
T101213,2025-04-26 17:13:00,C101213,M101213,Card Present,129.82,SG,6,0.721,0,0,2,2142.6,0.261,0,1,0,55.0,Medium,12,False Positive
T101214,2025-03-09 04:17:00,C101214,M101214,Wire,44.71,DE,11,0.359,0,2,3,5245.3,0.247,0,1,0,38.0,Review Later,48,False Positive
T101215,2025-02-18 08:25:00,C101215,M101215,Wire,9.85,US,3,0.243,0,2,2,19.5,0.341,1,1,0,13.5,Review Later,48,Cleared
T101216,2025-01-05 23:23:00,C101216,M101216,Card Not Present,431.86,US,1,0.327,0,0,4,17.4,0.319,1,1,0,45.3,Medium,12,False Positive
T101217,2025-03-08 23:52:00,C101217,M101217,Card Not Present,272.88,IN,19,0.557,0,1,2,5307.9,0.519,0,1,0,64.3,Medium,12,False Positive
T101218,2025-03-31 06:50:00,C101218,M101218,Card Not Present,300.54,SG,5,0.195,0,1,4,70.3,0.281,1,1,0,39.3,Review Later,48,False Positive
T101219,2025-01-31 03:09:00,C101219,M101219,Card Present,31.47,GB,18,0.406,0,4,6,4000.7,0.155,0,1,0,32.5,Review Later,48,False Positive
T101220,2025-03-29 00:29:00,C101220,M101220,Online Banking,44.5,NG,20,0.259,1,0,2,3034.4,0.398,0,1,1,40.2,Medium,12,Blocked
T101221,2025-02-14 22:41:00,C101221,M101221,Card Present,76.56,GB,1,0.365,0,4,7,4845.3,0.353,1,1,1,47.0,Medium,12,Confirmed Fraud
T101222,2025-03-22 13:31:00,C101222,M101222,Card Present,245.49,IN,13,0.26,0,1,4,2962.9,0.135,0,1,0,48.6,Medium,12,Cleared
T101223,2025-01-14 23:49:00,C101223,M101223,P2P,35.98,SG,11,0.214,1,0,2,5786.0,0.378,0,1,0,36.5,Review Later,48,False Positive
T101224,2025-01-03 20:10:00,C101224,M101224,Card Present,44.31,BR,9,0.32,0,4,11,4205.6,0.12,0,1,0,44.1,Medium,12,False Positive
T101225,2025-02-12 14:16:00,C101225,M101225,Card Not Present,41.99,NG,2,0.764,0,0,3,2830.6,0.191,1,1,0,41.8,Medium,12,Cleared
T101226,2025-01-04 18:20:00,C101226,M101226,Card Not Present,712.44,US,23,0.674,0,4,8,6.1,0.234,1,1,0,50.2,Medium,12,False Positive
T101227,2025-02-16 14:05:00,C101227,M101227,P2P,39.08,SG,4,0.218,0,1,7,3635.5,0.359,1,1,0,37.1,Review Later,48,False Positive
T101228,2025-04-14 06:00:00,C101228,M101228,Card Not Present,70.05,IN,5,0.267,0,1,5,1134.5,0.148,1,1,0,39.3,Review Later,48,Cleared
T101229,2025-01-31 06:05:00,C101229,M101229,P2P,297.25,IN,5,0.125,1,4,7,8.8,0.561,1,1,1,45.1,Medium,12,Confirmed Fraud
T101230,2025-04-28 18:53:00,C101230,M101230,Card Not Present,256.88,GB,1,0.471,0,2,3,634.3,0.354,1,1,0,57.9,Medium,12,Cleared
T101231,2025-03-27 17:44:00,C101231,M101231,Online Banking,224.05,SG,0,0.202,0,4,7,1463.8,0.155,1,1,1,47.7,Medium,12,Confirmed Fraud
T101232,2025-02-13 05:54:00,C101232,M101232,P2P,250.98,SG,10,0.358,1,0,2,2263.3,0.44,0,1,1,58.0,Medium,12,Confirmed Fraud
T101233,2025-03-28 14:22:00,C101233,M101233,Wire,581.4,GB,4,0.297,1,0,4,175.1,0.229,1,1,0,59.0,Medium,12,False Positive
T101234,2025-01-17 06:41:00,C101234,M101234,Card Present,21.04,SG,8,0.017,0,0,1,1299.0,0.475,0,1,0,31.8,Review Later,48,False Positive
T101235,2025-01-26 19:21:00,C101235,M101235,P2P,6.47,BR,4,0.208,0,2,4,3382.9,0.213,1,1,0,23.9,Review Later,48,False Positive
T101236,2025-04-11 18:03:00,C101236,M101236,Card Not Present,341.79,GB,10,0.502,1,1,2,3451.8,0.07,0,1,0,54.9,Medium,12,Cleared
T101237,2025-01-08 08:10:00,C101237,M101237,Card Not Present,33.76,NG,3,0.41,0,1,3,5193.5,0.092,1,1,0,31.7,Review Later,48,False Positive
T101238,2025-02-06 22:24:00,C101238,M101238,P2P,106.16,DE,14,0.208,0,0,2,2796.4,0.249,0,1,0,45.3,Medium,12,False Positive
T101239,2025-02-07 00:36:00,C101239,M101239,Card Present,546.23,IN,21,0.257,0,0,2,56.5,0.232,0,1,0,43.3,Medium,12,False Positive
T101240,2025-03-26 17:30:00,C101240,M101240,Online Banking,57.21,AE,2,0.318,1,1,3,5824.2,0.366,1,1,0,43.4,Medium,12,Cleared
T101241,2025-03-29 06:14:00,C101241,M101241,Card Present,32.55,GB,18,0.295,0,3,7,1514.7,0.487,0,1,0,39.5,Review Later,48,False Positive
T101242,2025-01-17 20:00:00,C101242,M101242,P2P,97.28,IN,4,0.31,1,1,6,5872.9,0.137,1,1,0,43.3,Medium,12,Cleared
T101243,2025-03-17 06:20:00,C101243,M101243,Card Present,35.73,AE,14,0.778,0,1,2,2882.2,0.612,0,1,0,50.7,Medium,12,False Positive
T101244,2025-03-12 09:56:00,C101244,M101244,P2P,83.42,GB,11,0.134,1,2,2,3171.3,0.088,0,1,0,37.9,Review Later,48,False Positive
T101245,2025-03-19 06:52:00,C101245,M101245,Card Not Present,153.15,AE,11,0.215,0,3,3,6546.7,0.075,0,1,0,43.9,Medium,12,False Positive
T101246,2025-01-19 20:38:00,C101246,M101246,P2P,261.1,IN,6,0.114,1,2,2,15.8,0.137,0,1,1,32.3,Review Later,48,Escalated
T101247,2025-02-18 10:44:00,C101247,M101247,Card Present,40.64,AE,22,0.202,0,1,3,2698.5,0.25,0,1,0,34.5,Review Later,48,False Positive
T101248,2025-01-27 19:46:00,C101248,M101248,Card Not Present,222.78,GB,3,0.345,0,1,1,1518.6,0.083,1,1,0,48.0,Medium,12,Cleared
T101249,2025-04-27 01:33:00,C101249,M101249,Card Not Present,151.89,SG,1,0.468,0,1,4,5849.7,0.625,1,1,0,61.4,Medium,12,False Positive
T101250,2025-04-26 12:52:00,C101250,M101250,Card Present,239.18,DE,5,0.469,1,1,5,2103.9,0.143,1,1,1,51.6,Medium,12,Confirmed Fraud
T101251,2025-02-16 17:23:00,C101251,M101251,P2P,42.39,US,5,0.464,0,2,5,49.2,0.177,1,1,0,22.1,Review Later,48,False Positive
T101252,2025-03-14 00:08:00,C101252,M101252,P2P,56.7,US,21,0.183,1,0,2,10.0,0.181,0,1,0,21.7,Review Later,48,False Positive
T101253,2025-03-02 19:06:00,C101253,M101253,Wire,53.89,SG,16,0.692,0,2,4,21.1,0.162,0,1,0,28.3,Review Later,48,False Positive
T101254,2025-01-15 20:40:00,C101254,M101254,P2P,18.92,BR,12,0.344,1,3,7,1181.2,0.136,0,1,1,27.3,Review Later,48,Blocked
T101255,2025-02-01 16:35:00,C101255,M101255,P2P,82.18,NG,1,0.319,0,1,5,3448.8,0.374,1,1,0,47.7,Medium,12,False Positive
T101256,2025-03-13 02:50:00,C101256,M101256,Wire,23.76,AE,4,0.419,0,1,3,3415.6,0.323,1,1,0,34.9,Review Later,48,False Positive
T101257,2025-04-28 10:41:00,C101257,M101257,Card Not Present,99.05,BR,12,0.409,0,0,5,1738.0,0.612,0,1,0,56.7,Medium,12,Cleared
T101258,2025-03-28 02:43:00,C101258,M101258,P2P,135.21,BR,11,0.244,1,1,1,4560.6,0.458,0,1,1,53.1,Medium,12,Blocked
T101259,2025-04-03 08:52:00,C101259,M101259,Card Present,70.04,DE,2,0.396,1,0,1,1052.8,0.198,1,1,0,42.4,Medium,12,False Positive
T101260,2025-02-28 20:19:00,C101260,M101260,Card Present,106.46,GB,0,0.685,0,0,0,9006.5,0.474,1,1,0,58.1,Medium,12,False Positive
T101261,2025-03-28 10:57:00,C101261,M101261,Card Present,12.4,IN,16,0.195,1,3,6,1245.7,0.309,0,1,1,27.5,Review Later,48,Blocked
T101262,2025-02-11 11:46:00,C101262,M101262,Wire,39.56,DE,9,0.327,0,1,1,1372.4,0.148,0,1,0,33.6,Review Later,48,False Positive
T101263,2025-01-02 01:48:00,C101263,M101263,P2P,60.11,US,7,0.668,0,4,11,6.2,0.068,0,1,1,36.8,Review Later,48,Confirmed Fraud
T101264,2025-04-23 02:26:00,C101264,M101264,P2P,1838.47,US,8,0.273,0,1,2,31.8,0.225,0,1,0,44.7,Medium,12,False Positive
T101265,2025-01-30 12:21:00,C101265,M101265,P2P,36.84,NG,5,0.212,0,1,5,1236.9,0.171,1,1,0,31.6,Review Later,48,False Positive
T101266,2025-03-11 05:44:00,C101266,M101266,Card Not Present,20.26,IN,14,0.059,0,4,10,642.2,0.329,0,1,0,38.5,Review Later,48,Cleared
T101267,2025-01-10 22:02:00,C101267,M101267,Card Present,313.01,NG,23,0.458,0,1,3,3722.8,0.122,1,1,1,54.8,Medium,12,Escalated
T101268,2025-03-21 20:06:00,C101268,M101268,Wire,540.34,GB,2,0.098,1,1,1,5215.1,0.143,1,1,0,53.6,Medium,12,Cleared
