transaction_id,event_ts,customer_id,merchant_id,channel,transaction_amount_usd,txn_country,txn_hour,device_risk_score,new_device_flag,velocity_1h,velocity_24h,geo_distance_km,merchant_risk_score,is_night_flag,alert_generated,fraud_label
T9035876,2025-04-17 00:15:00,C100797,M100797,P2P,53.67,IN,19,0.414,0,1,3,40.9,0.206,0,0,0
T9039750,2025-01-27 07:42:00,C100798,M100798,P2P,38.15,NG,2,0.245,0,0,4,185.2,0.299,1,1,0
T9002927,2025-01-30 12:52:00,C100799,M100799,P2P,163.56,US,15,0.136,0,0,1,22.5,0.091,0,0,0
T9007515,2025-04-23 22:09:00,C100800,M100800,Card Not Present,41.42,UK,11,0.476,0,5,7,64.5,0.148,0,0,0
T9044679,2025-01-18 21:40:00,C100801,M100801,Card Present,140.41,CA,21,0.28,0,1,3,59.8,0.138,0,0,0
T9034803,2025-03-06 08:19:00,C100802,M100802,Card Present,41.84,US,16,0.41,0,3,6,18.0,0.319,0,0,0
T9007890,2025-04-04 08:50:00,C100803,M100803,P2P,355.31,CA,22,0.1,0,0,2,18.3,0.159,0,0,0
T9022508,2025-01-14 22:24:00,C100804,M100804,Online Banking,13.27,UK,4,0.241,0,1,3,15.6,0.19,1,0,0
T9055445,2025-02-04 14:55:00,C100805,M100805,P2P,79.68,US,6,0.57,0,3,6,2.8,0.053,0,0,0
T9033886,2025-01-20 22:35:00,C100806,M100806,Card Present,276.91,US,20,0.21,0,0,6,3.4,0.228,0,0,1
T9027337,2025-04-30 06:25:00,C100807,M100807,P2P,43.5,IN,16,0.262,0,1,7,3.5,0.193,0,0,0
T9024823,2025-04-07 15:26:00,C100808,M100808,Card Not Present,101.63,US,14,0.325,0,4,6,36.2,0.44,0,0,0
T9056989,2025-02-01 05:29:00,C100809,M100809,Online Banking,23.84,US,21,0.627,0,1,3,3.2,0.449,0,0,0
T9047972,2025-02-17 09:10:00,C100810,M100810,P2P,24.19,IN,6,0.25,0,2,5,12.9,0.203,0,0,0
T9041865,2025-03-10 01:06:00,C100811,M100811,P2P,20.97,US,19,0.251,0,1,4,37.9,0.24,0,0,0
T9022358,2025-03-31 02:34:00,C100812,M100812,Card Not Present,65.65,AE,6,0.579,0,2,4,48.3,0.111,0,0,0
T9058295,2025-03-08 12:34:00,C100813,M100813,Online Banking,73.4,CA,11,0.314,0,2,5,101.5,0.176,0,0,0
T9015506,2025-04-02 18:36:00,C100814,M100814,Online Banking,52.12,IN,2,0.493,0,1,1,6.0,0.1,1,0,0
T9042539,2025-02-06 21:35:00,C100815,M100815,Online Banking,135.95,AE,8,0.675,0,1,4,12.9,0.176,0,0,0
T9006425,2025-04-09 09:03:00,C100816,M100816,Card Not Present,224.64,SG,22,0.28,0,3,3,4162.7,0.201,0,0,0
T9062349,2025-04-05 06:43:00,C100817,M100817,P2P,70.54,US,22,0.079,0,1,4,6.5,0.319,0,0,0
T9039485,2025-03-03 09:27:00,C100818,M100818,Wire,8.13,AE,8,0.17,0,0,2,22.8,0.117,0,0,0
T9056164,2025-03-06 17:10:00,C100819,M100819,Card Not Present,242.2,UK,21,0.374,0,0,1,3.3,0.478,0,0,0
T9021862,2025-03-31 00:23:00,C100820,M100820,Card Not Present,24.7,IN,4,0.076,0,3,5,0.9,0.012,1,0,0
T9032131,2025-01-28 18:02:00,C100821,M100821,Online Banking,41.07,IN,5,0.564,0,3,5,16.7,0.072,1,0,0
T9002780,2025-03-04 07:11:00,C100822,M100822,Card Present,101.01,US,20,0.115,0,2,6,1.0,0.155,0,0,0
T9029623,2025-01-20 10:07:00,C100823,M100823,P2P,11.72,CA,12,0.109,0,1,6,5.5,0.281,0,0,0
T9019732,2025-01-11 17:11:00,C100824,M100824,Online Banking,55.51,US,13,0.129,1,1,2,10.6,0.323,0,0,0
T9026021,2025-04-07 15:22:00,C100825,M100825,P2P,41.79,IN,8,0.441,0,0,4,1.8,0.053,0,0,0
T9025633,2025-03-25 16:55:00,C100826,M100826,Card Not Present,47.91,US,9,0.165,0,2,7,10.1,0.45,0,0,0
T9043393,2025-03-03 13:14:00,C100827,M100827,Card Present,126.68,US,3,0.128,0,1,3,17.7,0.191,1,0,0
T9001805,2025-04-19 15:07:00,C100828,M100828,Card Not Present,13.65,US,8,0.222,1,5,9,14.0,0.121,0,0,0
T9011496,2025-01-06 21:21:00,C100829,M100829,Online Banking,127.37,BR,6,0.466,1,1,4,1125.9,0.155,0,1,1
T9053098,2025-02-18 22:08:00,C100830,M100830,Wire,67.59,US,6,0.131,0,1,5,15.0,0.313,0,0,0
T9020628,2025-02-08 22:38:00,C100831,M100831,Wire,65.34,US,16,0.506,0,0,2,32.7,0.309,0,0,1
T9042440,2025-01-08 22:41:00,C100832,M100832,Online Banking,9.26,IN,13,0.115,0,3,3,49.6,0.309,0,0,0
T9024602,2025-01-25 07:16:00,C100833,M100833,Card Present,43.61,US,4,0.069,1,0,2,7.9,0.012,1,0,0
T9000697,2025-01-10 22:28:00,C100834,M100834,Card Not Present,90.56,US,5,0.11,0,1,3,0.2,0.39,1,0,0
T9002328,2025-04-28 19:32:00,C100835,M100835,Card Not Present,26.3,US,17,0.259,0,1,3,0.7,0.686,0,0,0
T9043812,2025-04-04 16:15:00,C100836,M100836,Card Not Present,492.24,US,2,0.14,0,1,5,22.8,0.201,1,0,0
T9056462,2025-03-15 01:48:00,C100837,M100837,Online Banking,112.53,US,9,0.563,0,1,4,49.7,0.397,0,0,0
T9042501,2025-03-04 19:37:00,C100838,M100838,P2P,47.59,UK,22,0.153,1,1,6,1.6,0.012,0,0,0
T9046833,2025-03-19 22:04:00,C100839,M100839,Online Banking,18.02,UK,20,0.216,0,1,3,1.2,0.074,0,0,1
T9018494,2025-04-08 18:03:00,C100840,M100840,Card Not Present,229.03,AE,4,0.258,0,0,2,10.7,0.024,1,0,0
T9013661,2025-04-10 09:05:00,C100841,M100841,Card Not Present,319.05,US,4,0.204,0,0,3,9.2,0.1,1,0,0
T9016813,2025-03-25 07:22:00,C100842,M100842,Card Not Present,49.58,AE,7,0.235,0,1,2,15.8,0.216,0,0,0
T9010575,2025-04-26 09:39:00,C100843,M100843,Card Not Present,56.89,UK,1,0.325,0,0,5,33.3,0.458,1,0,0
T9003120,2025-02-05 21:44:00,C100844,M100844,Card Not Present,95.32,IN,1,0.317,1,0,0,35.6,0.319,1,0,0
T9023273,2025-01-18 23:22:00,C100845,M100845,Card Present,117.52,UK,17,0.171,0,0,1,23.3,0.053,0,0,0
T9031997,2025-04-16 19:14:00,C100846,M100846,Card Present,8.17,US,2,0.264,0,1,2,10.0,0.155,1,0,0
T9053860,2025-01-22 21:09:00,C100847,M100847,Card Not Present,42.01,US,13,0.264,0,0,0,58.2,0.216,0,0,0
T9042480,2025-01-09 00:55:00,C100848,M100848,Card Present,71.54,US,11,0.258,1,2,6,28.2,0.198,0,0,0
T9049870,2025-04-26 18:16:00,C100849,M100849,Online Banking,179.67,NG,20,0.486,0,1,5,3450.5,0.612,0,0,0
T9061282,2025-04-11 14:41:00,C100850,M100850,Card Not Present,98.92,AE,17,0.175,0,1,3,18.3,0.213,0,0,0
T9025423,2025-03-16 17:38:00,C100851,M100851,Card Present,105.79,UK,8,0.173,1,2,3,15.7,0.487,0,0,0
T9015938,2025-04-12 18:06:00,C100852,M100852,Card Present,58.93,GB,4,0.483,0,1,2,2495.8,0.388,1,0,0
T9017168,2025-02-22 02:51:00,C100853,M100853,Online Banking,60.9,UK,8,0.511,0,1,1,0.1,0.25,0,0,0
T9035538,2025-01-16 09:13:00,C100854,M100854,Card Present,89.26,US,9,0.204,0,1,1,1.2,0.077,0,0,0
T9008405,2025-02-26 16:34:00,C100855,M100855,Card Not Present,50.22,IN,7,0.118,0,1,4,4.9,0.071,0,0,0
T9045286,2025-03-29 16:02:00,C100856,M100856,Card Not Present,73.96,US,1,0.171,0,1,5,21.5,0.213,1,0,0
T9061042,2025-03-20 14:44:00,C100857,M100857,P2P,24.18,AE,5,0.224,0,0,2,7.8,0.165,1,0,0
T9004623,2025-02-23 04:15:00,C100858,M100858,P2P,8.11,UK,3,0.303,1,1,3,2.3,0.162,1,0,0
T9062407,2025-02-16 14:09:00,C100859,M100859,Card Present,56.71,UK,7,0.594,0,1,3,5.7,0.281,0,0,0
T9019469,2025-03-20 00:28:00,C100860,M100860,Card Present,6.59,CA,11,0.427,0,0,2,11.4,0.443,0,0,0
T9026391,2025-03-02 05:07:00,C100861,M100861,Card Present,37.31,US,20,0.339,0,2,7,16.2,0.213,0,0,0
T9012617,2025-02-23 03:10:00,C100862,M100862,Card Present,85.33,IN,15,0.31,1,1,2,3.3,0.609,0,0,0
T9040742,2025-02-23 03:44:00,C100863,M100863,Card Present,105.72,AE,21,0.603,0,4,4,36.0,0.309,0,0,0
T9032512,2025-03-13 07:49:00,C100864,M100864,Card Present,17.28,US,16,0.11,0,0,2,68.9,0.075,0,0,0
T9052628,2025-04-28 22:04:00,C100865,M100865,P2P,11.37,IN,8,0.287,0,0,6,25.9,0.101,0,0,0
T9041186,2025-04-16 18:47:00,C100866,M100866,Card Present,81.2,US,2,0.061,0,1,6,11.2,0.131,1,0,0
T9012496,2025-03-15 15:33:00,C100867,M100867,Wire,87.77,IN,18,0.249,1,1,4,8.5,0.313,0,0,0
T9039012,2025-04-08 17:05:00,C100868,M100868,Card Present,60.13,AE,10,0.31,0,0,3,2606.4,0.513,0,0,0
T9018048,2025-03-30 14:15:00,C100869,M100869,Card Not Present,22.23,US,21,0.191,0,0,0,23.0,0.374,0,0,0
T9050024,2025-02-20 12:18:00,C100870,M100870,Card Present,83.06,SG,22,0.588,0,1,4,6.1,0.188,0,0,0
T9046904,2025-02-05 08:28:00,C100871,M100871,P2P,32.16,SG,21,0.267,0,0,1,2546.8,0.147,0,0,0
T9022591,2025-01-31 18:16:00,C100872,M100872,Card Not Present,29.73,BR,17,0.124,1,0,2,800.4,0.618,0,0,0
T9043024,2025-01-13 23:55:00,C100873,M100873,P2P,100.67,SG,11,0.532,0,2,3,46.7,0.24,0,0,0
T9064718,2025-03-02 22:08:00,C100874,M100874,Online Banking,72.47,US,9,0.323,1,1,1,21.8,0.078,0,0,0
T9044230,2025-01-25 03:07:00,C100875,M100875,Card Not Present,30.9,IN,23,0.186,0,3,7,0.6,0.365,1,0,0
T9040855,2025-04-16 13:01:00,C100876,M100876,Card Not Present,10.0,CA,6,0.461,0,2,3,48.9,0.177,0,0,0
T9019706,2025-04-11 01:48:00,C100877,M100877,Card Present,35.08,UK,3,0.54,0,0,0,9.6,0.213,1,0,0
T9064890,2025-03-10 17:49:00,C100878,M100878,P2P,295.46,AE,7,0.193,1,0,4,9.9,0.451,0,0,0
T9041033,2025-03-31 18:09:00,C100879,M100879,P2P,475.72,AE,3,0.144,0,1,5,20.0,0.39,1,0,0
T9001410,2025-03-17 00:33:00,C100880,M100880,Card Present,353.62,CA,23,0.548,1,1,4,22.0,0.12,1,0,0
T9000039,2025-01-01 00:50:00,C100881,M100881,Card Present,152.53,US,8,0.332,1,3,5,3.3,0.359,0,0,0
T9032997,2025-02-25 10:22:00,C100882,M100882,Card Not Present,52.94,CA,12,0.178,0,1,4,0.2,0.469,0,0,0
T9027098,2025-01-03 10:31:00,C100883,M100883,Card Not Present,24.24,US,9,0.413,0,2,4,13.3,0.134,0,0,0
T9031861,2025-02-23 21:05:00,C100884,M100884,P2P,37.25,SG,11,0.333,0,2,9,3006.5,0.147,0,1,0
T9040679,2025-03-10 11:42:00,C100885,M100885,Wire,95.87,US,1,0.127,1,1,2,27.4,0.604,1,0,0
T9029073,2025-04-24 19:24:00,C100886,M100886,Online Banking,10.69,SG,19,0.196,0,2,8,26.9,0.058,0,0,0
T9014183,2025-02-04 14:18:00,C100887,M100887,Card Not Present,118.08,CA,2,0.11,0,3,4,10.9,0.198,1,0,0
T9007652,2025-01-08 03:24:00,C100888,M100888,Card Not Present,43.85,AE,13,0.091,0,2,5,49.7,0.148,0,0,0
T9032052,2025-02-20 10:45:00,C100889,M100889,P2P,33.78,SG,16,0.421,0,0,3,18.2,0.101,0,0,0
T9058734,2025-01-14 06:40:00,C100890,M100890,P2P,12.09,US,11,0.237,0,2,4,27.2,0.213,0,0,0
T9018192,2025-04-27 07:43:00,C100891,M100891,Card Not Present,44.84,NG,5,0.528,0,0,1,4404.7,0.155,1,0,0
T9053194,2025-04-18 22:18:00,C100892,M100892,P2P,63.66,US,7,0.135,0,1,3,11.8,0.121,0,0,0
T9031553,2025-02-19 02:09:00,C100893,M100893,Card Not Present,77.08,US,16,0.179,0,0,0,4.7,0.561,0,0,0
T9014637,2025-03-20 11:31:00,C100894,M100894,Wire,16.83,IN,22,0.287,0,4,5,5.0,0.078,0,0,0
T9032218,2025-03-01 22:19:00,C100895,M100895,Card Present,327.13,SG,5,0.173,0,1,3,39.1,0.618,1,0,0
T9057197,2025-01-10 06:45:00,C100896,M100896,Card Present,223.42,US,2,0.137,0,1,2,49.1,0.309,1,0,0
T9015725,2025-02-06 15:12:00,C100897,M100897,Card Not Present,31.02,US,6,0.306,0,0,2,9.6,0.097,0,0,0
T9052532,2025-02-22 04:29:00,C100898,M100898,Online Banking,89.41,IN,22,0.194,0,0,3,12.0,0.053,0,0,0
T9017317,2025-01-11 07:55:00,C100899,M100899,Online Banking,122.82,US,3,0.432,0,1,2,8.2,0.058,1,0,0
T9011778,2025-04-23 21:30:00,C100900,M100900,P2P,205.41,NG,6,0.498,1,0,2,1732.4,0.174,0,0,0
T9006875,2025-02-11 14:14:00,C100901,M100901,Card Not Present,80.88,US,14,0.309,0,1,5,5.5,0.083,0,0,0
T9041460,2025-04-15 16:01:00,C100902,M100902,P2P,214.37,US,21,0.413,1,1,2,41.3,0.612,0,0,0
T9003593,2025-04-11 17:14:00,C100903,M100903,Wire,11.86,US,17,0.268,0,1,4,17.2,0.234,0,0,0
T9038958,2025-02-07 16:47:00,C100904,M100904,Card Not Present,38.53,IN,12,0.62,0,2,3,7.4,0.08,0,0,0
T9005314,2025-04-10 01:57:00,C100905,M100905,Wire,591.76,AE,15,0.217,0,1,7,29.0,0.229,0,0,0
T9039036,2025-03-11 23:54:00,C100906,M100906,Online Banking,29.13,US,8,0.467,0,1,4,11.6,0.259,0,0,0
T9001290,2025-03-31 15:05:00,C100907,M100907,Card Present,24.31,US,15,0.371,0,0,2,40.7,0.461,0,0,0
T9058185,2025-02-17 16:51:00,C100908,M100908,Online Banking,60.97,US,15,0.354,0,0,0,776.3,0.159,0,0,0
T9015286,2025-02-13 07:22:00,C100909,M100909,Card Present,73.87,AE,3,0.408,0,1,1,32.9,0.069,1,0,0
T9008445,2025-02-24 04:11:00,C100910,M100910,Wire,73.31,US,10,0.371,0,2,4,5.9,0.377,0,0,0
T9058721,2025-04-20 18:40:00,C100911,M100911,Card Present,25.25,IN,12,0.391,0,3,5,59.2,0.561,0,0,0
T9033185,2025-03-13 13:49:00,C100912,M100912,Card Present,31.04,IN,23,0.44,0,0,2,12.2,0.286,1,0,0
T9039839,2025-04-01 05:04:00,C100913,M100913,Card Present,144.04,DE,16,0.633,0,1,2,4649.8,0.45,0,0,0
T9026830,2025-02-13 10:55:00,C100914,M100914,Online Banking,114.58,AE,12,0.52,1,3,7,12.6,0.092,0,0,0
T9049621,2025-02-21 19:28:00,C100915,M100915,Card Not Present,136.6,CA,11,0.123,1,0,4,3.1,0.078,0,0,0
T9008364,2025-04-10 18:59:00,C100916,M100916,Wire,34.32,NG,7,0.413,0,1,6,1244.0,0.309,0,1,0
T9005771,2025-03-28 08:36:00,C100917,M100917,P2P,14.96,US,15,0.286,1,1,2,32.7,0.117,0,0,0
T9023961,2025-03-13 15:52:00,C100918,M100918,Card Present,24.81,CA,9,0.299,0,2,7,19.8,0.313,0,0,0
T9004105,2025-01-08 07:50:00,C100919,M100919,Online Banking,56.22,US,18,0.524,0,1,2,45.1,0.181,0,0,0
T9019200,2025-01-01 00:21:00,C100920,M100920,Card Present,15.53,UK,21,0.122,0,1,4,47.9,0.299,0,0,0
T9002990,2025-04-01 17:57:00,C100921,M100921,Card Not Present,28.16,UK,20,0.266,0,1,3,1.1,0.612,0,0,0
T9041423,2025-01-19 18:06:00,C100922,M100922,Card Not Present,57.68,US,9,0.311,0,0,1,6.6,0.269,0,0,0
T9044335,2025-02-14 04:57:00,C100923,M100923,P2P,95.39,IN,11,0.536,1,4,4,24.7,0.354,0,0,0
T9063332,2025-02-09 11:14:00,C100924,M100924,Card Not Present,13.2,US,9,0.43,0,0,3,3.0,0.073,0,0,0
T9014969,2025-02-02 06:34:00,C100925,M100925,Online Banking,50.72,AE,2,0.105,1,1,3,24.0,0.077,1,0,0
T9044586,2025-04-06 04:01:00,C100926,M100926,Card Not Present,64.44,US,11,0.314,0,1,1,5.9,0.145,0,0,0
T9007217,2025-01-18 02:43:00,C100927,M100927,Card Present,200.77,US,9,0.431,0,2,4,25.2,0.313,0,0,0
T9004230,2025-01-19 12:24:00,C100928,M100928,Online Banking,135.11,DE,11,0.181,0,1,5,623.1,0.122,0,0,0
T9028339,2025-03-02 20:19:00,C100929,M100929,Card Present,77.62,SG,8,0.046,1,0,3,4.8,0.08,0,0,0
T9000936,2025-01-30 07:27:00,C100930,M100930,P2P,159.14,US,9,0.216,0,1,5,0.0,0.121,0,0,0
T9015712,2025-02-10 18:16:00,C100931,M100931,Online Banking,14.52,IN,9,0.443,0,1,1,24.5,0.308,0,0,0
T9019740,2025-02-01 16:34:00,C100932,M100932,Card Not Present,27.1,AE,7,0.78,0,2,3,3.9,0.376,0,0,0
T9044880,2025-03-11 23:14:00,C100933,M100933,Online Banking,61.57,IN,13,0.09,0,2,2,11.0,0.427,0,0,0
T9020220,2025-03-15 22:17:00,C100934,M100934,Online Banking,78.2,IN,5,0.222,0,0,2,10.6,0.365,1,0,0
T9023727,2025-01-17 03:01:00,C100935,M100935,Card Present,5.31,US,10,0.257,0,0,1,35.2,0.06,0,0,0
T9057330,2025-02-22 06:08:00,C100936,M100936,Online Banking,17.2,IN,21,0.245,0,1,3,38.8,0.088,0,0,0
T9049988,2025-03-07 14:01:00,C100937,M100937,Online Banking,133.5,GB,18,0.079,0,1,5,544.8,0.071,0,0,0
T9026242,2025-03-21 20:53:00,C100938,M100938,P2P,154.94,UK,19,0.125,0,1,2,31.7,0.111,0,0,0
T9036314,2025-03-28 08:06:00,C100939,M100939,P2P,307.14,IN,10,0.375,0,0,4,42.1,0.162,0,0,0
T9005173,2025-04-04 17:24:00,C100940,M100940,Card Present,110.42,UK,18,0.188,1,2,5,50.8,0.266,0,0,0
T9036121,2025-04-22 20:55:00,C100941,M100941,Online Banking,30.89,UK,7,0.192,0,0,2,5.2,0.316,0,0,0
T9006839,2025-03-24 17:02:00,C100942,M100942,Card Not Present,314.44,US,21,0.296,1,1,3,1.7,0.053,0,0,0
T9024046,2025-01-04 17:28:00,C100943,M100943,Wire,27.15,US,13,0.342,0,3,8,3.1,0.213,0,0,0
T9059535,2025-02-13 15:46:00,C100944,M100944,Online Banking,57.67,US,12,0.436,0,0,0,10.4,0.083,0,0,0
T9051917,2025-04-29 19:16:00,C100945,M100945,Card Not Present,10.74,UK,12,0.495,1,1,2,52.6,0.24,0,0,0
T9048034,2025-01-19 01:27:00,C100946,M100946,Online Banking,112.31,IN,4,0.441,1,0,5,27.3,0.479,1,0,0
T9003000,2025-02-28 04:58:00,C100947,M100947,P2P,131.64,SG,17,0.184,0,0,3,2221.7,0.113,0,0,0
T9062993,2025-02-28 17:32:00,C100948,M100948,Card Present,167.55,AE,17,0.564,0,3,4,2.1,0.264,0,0,0
T9003437,2025-04-10 05:39:00,C100949,M100949,P2P,38.2,US,5,0.119,0,2,3,0.9,0.078,1,0,0
T9048718,2025-02-09 08:30:00,C100950,M100950,Online Banking,35.09,SG,4,0.499,0,1,3,15.9,0.109,1,0,0
T9036514,2025-04-10 14:22:00,C100951,M100951,Card Not Present,54.9,UK,1,0.377,0,1,3,0.9,0.521,1,0,0
T9049902,2025-03-29 04:30:00,C100952,M100952,Card Present,68.63,AE,9,0.316,0,1,1,5.0,0.136,0,0,0
T9008140,2025-01-25 19:27:00,C100953,M100953,Online Banking,40.56,AE,22,0.306,0,4,5,23.3,0.176,0,0,0
T9026977,2025-03-12 19:31:00,C100954,M100954,Card Not Present,212.26,UK,20,0.132,0,2,3,22.6,0.247,0,0,0
T9043069,2025-03-19 21:49:00,C100955,M100955,Card Not Present,4.57,AE,13,0.357,0,0,3,42.3,0.578,0,0,0
T9063661,2025-02-10 07:16:00,C100956,M100956,Card Present,137.76,IN,8,0.261,0,4,6,47.4,0.209,0,0,0
T9017992,2025-01-18 19:38:00,C100957,M100957,Card Present,33.6,UK,6,0.16,0,0,2,7.1,0.08,0,0,0
T9015165,2025-03-16 02:43:00,C100958,M100958,Card Not Present,186.91,SG,9,0.564,1,1,5,3.8,0.521,0,0,0
T9042834,2025-04-28 14:58:00,C100959,M100959,P2P,36.29,US,0,0.22,0,1,6,6.6,0.165,1,0,0
T9057684,2025-01-21 18:44:00,C100960,M100960,Card Present,23.23,US,12,0.177,0,1,3,48.3,0.309,0,0,0
T9032714,2025-01-31 08:28:00,C100961,M100961,Card Not Present,144.75,US,17,0.084,0,1,1,47.7,0.198,0,0,0
T9043576,2025-01-28 03:02:00,C100962,M100962,P2P,25.71,AE,7,0.485,0,1,5,4.3,0.282,0,0,0
T9015961,2025-04-13 01:08:00,C100963,M100963,Card Present,169.05,SG,0,0.252,0,0,2,31.4,0.266,1,0,0
T9012668,2025-02-04 16:48:00,C100964,M100964,Card Not Present,18.73,US,0,0.199,0,3,7,0.6,0.111,1,0,0
T9039535,2025-02-22 07:30:00,C100965,M100965,Card Present,23.01,US,23,0.321,0,0,0,4.5,0.291,1,0,0
T9023326,2025-01-28 18:16:00,C100966,M100966,Online Banking,36.42,US,13,0.495,0,2,2,10.5,0.341,0,0,0
T9016094,2025-03-19 22:33:00,C100967,M100967,Card Present,64.48,AE,6,0.129,0,0,2,888.9,0.302,0,0,0
T9059558,2025-01-03 02:59:00,C100968,M100968,Card Present,84.09,IN,13,0.222,0,1,2,1601.5,0.122,0,0,0
T9033961,2025-02-03 20:55:00,C100969,M100969,Card Present,26.33,UK,19,0.042,0,1,3,19.4,0.561,0,0,0
T9064991,2025-03-05 12:04:00,C100970,M100970,Wire,56.6,AE,21,0.246,0,4,6,16.1,0.25,0,0,0
T9050604,2025-02-23 18:07:00,C100971,M100971,Card Present,14.0,US,16,0.04,0,1,5,12.0,0.578,0,0,0
T9062134,2025-03-01 02:47:00,C100972,M100972,Online Banking,53.61,UK,3,0.575,1,2,2,9.5,0.443,1,0,0
T9047410,2025-04-20 05:05:00,C100973,M100973,Online Banking,179.09,US,4,0.18,0,2,4,62.1,0.148,1,0,0
T9000474,2025-03-26 13:37:00,C100974,M100974,Card Not Present,134.61,US,3,0.281,1,1,4,27.9,0.478,1,0,0
T9009035,2025-03-01 01:16:00,C100975,M100975,Card Present,25.64,SG,4,0.428,0,1,1,43.5,0.313,1,0,0
T9011348,2025-02-22 02:33:00,C100976,M100976,P2P,16.68,US,1,0.463,0,1,1,46.9,0.074,1,0,0
T9052717,2025-02-10 13:21:00,C100977,M100977,Card Not Present,57.27,CA,19,0.432,0,2,4,21.3,0.286,0,0,0
T9044184,2025-03-06 22:41:00,C100978,M100978,P2P,33.34,IN,21,0.072,0,1,1,10.4,0.077,0,0,0
T9046454,2025-04-24 09:12:00,C100979,M100979,Card Present,148.13,UK,12,0.237,1,0,2,20.8,0.08,0,0,0
T9028631,2025-01-08 11:26:00,C100980,M100980,Card Not Present,82.73,UK,12,0.349,0,2,5,8.0,0.398,0,0,0
T9041177,2025-04-22 12:54:00,C100981,M100981,Card Not Present,126.99,IN,19,0.068,0,1,7,3.0,0.136,0,0,0
T9043536,2025-02-09 19:02:00,C100982,M100982,Wire,11.58,IN,18,0.351,0,2,2,42.0,0.077,0,0,0
T9026803,2025-01-19 01:20:00,C100983,M100983,Online Banking,24.36,US,21,0.13,1,0,4,1.1,0.113,0,0,0
T9021216,2025-04-23 05:02:00,C100984,M100984,Online Banking,9.2,UK,20,0.202,0,1,6,35.9,0.567,0,0,0
T9004212,2025-02-21 01:01:00,C100985,M100985,P2P,123.63,SG,18,0.209,0,1,3,79.2,0.341,0,0,0
T9048343,2025-03-30 04:46:00,C100986,M100986,Card Not Present,97.96,US,3,0.235,1,3,6,20.6,0.147,1,0,0
T9061208,2025-03-21 17:18:00,C100987,M100987,P2P,195.49,GB,11,0.124,1,3,4,1894.8,0.458,0,1,0
T9041001,2025-03-30 04:33:00,C100988,M100988,Card Not Present,151.17,US,22,0.346,0,0,3,7.4,0.08,0,0,0
T9058876,2025-04-24 23:28:00,C100989,M100989,Online Banking,74.61,IN,1,0.518,0,5,7,12.8,0.092,1,0,0
T9010121,2025-04-19 06:31:00,C100990,M100990,Card Not Present,45.35,SG,6,0.614,1,0,2,12.4,0.147,0,0,0
T9004976,2025-03-27 00:15:00,C100991,M100991,Card Not Present,52.64,UK,0,0.142,0,2,3,1.0,0.304,1,0,0
T9010290,2025-04-14 14:39:00,C100992,M100992,Online Banking,143.06,US,3,0.391,0,1,5,50.9,0.425,1,0,0
T9037402,2025-04-12 04:23:00,C100993,M100993,Online Banking,32.04,US,7,0.324,0,1,3,30.6,0.329,0,0,0
T9011262,2025-01-10 03:34:00,C100994,M100994,Card Present,62.58,US,6,0.096,0,2,4,39.9,0.269,0,0,0
T9031931,2025-04-30 08:28:00,C100995,M100995,Wire,179.37,IN,15,0.128,0,2,2,28.9,0.19,0,0,0
T9034473,2025-04-21 09:21:00,C100996,M100996,Card Not Present,212.3,UK,8,0.462,0,2,5,7.3,0.319,0,0,0
T9051611,2025-01-19 06:18:00,C100997,M100997,Online Banking,60.68,US,11,0.284,0,3,6,0.9,0.229,0,0,0
T9016701,2025-02-09 14:36:00,C100998,M100998,Card Not Present,49.55,UK,11,0.13,0,1,3,10.0,0.721,0,0,0
T9004724,2025-03-05 18:59:00,C100999,M100999,Card Present,66.21,US,16,0.469,0,1,6,16.1,0.554,0,0,0
T9037523,2025-02-08 21:56:00,C101000,M101000,Card Present,41.07,US,13,0.103,1,0,0,2.4,0.067,0,0,0
T9058294,2025-02-23 09:27:00,C101001,M101001,P2P,58.35,US,21,0.35,0,1,2,4.9,0.122,0,0,0
T9044342,2025-03-06 00:06:00,C101002,M101002,Card Not Present,34.73,US,19,0.313,0,2,8,64.6,0.316,0,0,0
T9057283,2025-04-26 14:46:00,C101003,M101003,Card Present,76.65,US,16,0.214,0,0,1,10.1,0.148,0,0,0
T9026137,2025-01-15 10:38:00,C101004,M101004,P2P,100.91,IN,6,0.454,0,3,7,1.2,0.097,0,0,0
T9057737,2025-03-28 15:55:00,C101005,M101005,Card Present,31.82,US,15,0.21,0,3,5,47.8,0.176,0,0,0
T9014858,2025-01-28 06:42:00,C101006,M101006,Card Not Present,8.33,SG,9,0.334,0,0,2,2643.8,0.159,0,0,0
T9004032,2025-02-12 21:06:00,C101007,M101007,Card Not Present,56.64,US,10,0.302,1,1,1,2.0,0.578,0,0,0
T9040420,2025-04-27 16:01:00,C101008,M101008,Card Present,51.41,SG,21,0.217,0,1,3,14.4,0.374,0,0,0
T9063164,2025-02-20 06:09:00,C101009,M101009,Card Present,82.7,IN,3,0.363,0,2,4,0.1,0.08,1,0,0
T9062434,2025-01-22 15:56:00,C101010,M101010,Card Present,25.33,US,19,0.097,0,2,5,24.2,0.23,0,0,0
T9053512,2025-02-22 12:05:00,C101011,M101011,Card Not Present,6.69,UK,4,0.402,0,0,2,5.0,0.209,1,0,0
T9060346,2025-02-22 14:35:00,C101012,M101012,Card Present,750.53,UK,19,0.308,1,1,3,9.6,0.19,0,0,0
